Study_Hours_per_Week,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Final_Score
15.4,90.16,95.49,51.05,100.0,86.57
18.1,52.21,97.26,73.73,66.22,86.57
6.4,99.6,77.69,96.56,96.25,81.7
29.3,56.52,83.26,69.74,71.86,80.48
10.7,89.8,92.0,71.41,99.3,84.39
12.6,69.74,90.96,78.93,94.11,86.6
12.6,74.61,97.19,73.15,58.09,85.29
10.8,94.03,76.4,58.43,73.87,69.09
5.0,70.65,99.56,50.93,69.93,81.34
23.2,76.87,100.0,80.49,94.09,93.91
29.2,52.46,55.75,96.04,76.27,70.43
10.6,50.12,94.15,55.32,87.55,81.85
21.6,62.24,76.47,60.55,83.75,72.23
23.5,84.03,70.3,68.51,100.0,74.52
26.2,56.06,84.64,90.44,100.0,89.03
15.6,55.69,48.04,63.46,75.19,57.91
12.6,70.55,74.17,94.1,91.83,80.27
13.1,82.39,96.18,52.75,94.64,83.31
22.8,85.6,59.65,97.05,100.0,75.75
25.4,58.92,73.2,78.04,58.09,69.82
9.5,53.98,99.22,82.94,70.08,88.89
14.3,97.02,70.0,68.38,70.11,74.95
27.5,63.03,69.75,89.1,77.07,74.98
25.2,92.67,73.99,58.33,61.96,70.82
29.6,93.17,80.05,52.45,77.96,77.99
23.9,88.63,85.09,69.78,87.35,85.77
14.8,58.44,92.48,92.68,80.43,87.78
19.8,91.09,73.07,87.75,88.56,77.29
21.5,88.46,95.5,75.86,57.87,85.79
7.0,79.84,74.12,78.61,98.52,74.87
18.6,66.86,65.89,56.49,100.0,68.48
22.7,63.13,86.29,92.03,86.42,85.97
9.2,56.09,85.82,89.35,99.43,82.82
24.5,75.49,80.83,82.82,61.54,78.58
19.6,79.26,49.28,73.31,94.27,64.33
28.8,67.97,58.83,98.22,61.85,72.1
6.1,73.77,58.95,93.95,76.04,66.17
11.6,68.18,60.44,82.22,71.12,68.29
20.0,82.05,86.41,68.59,83.4,81.41
12.4,95.06,44.82,80.9,69.93,61.46
22.9,58.2,92.21,78.77,86.6,88.45
24.0,69.07,63.12,69.71,72.55,67.86
7.6,57.04,60.88,65.33,96.96,67.28
17.8,81.25,77.01,70.35,85.91,75.74
17.7,86.44,58.27,78.7,65.48,69.4
14.2,96.6,97.33,71.41,71.09,85.32
28.3,63.94,53.61,63.18,96.16,66.25
25.7,97.51,74.37,88.05,74.6,79.78
22.4,53.16,97.69,76.57,81.38,86.74
22.9,80.15,83.82,53.38,85.65,80.16
16.5,52.86,62.49,68.42,71.5,65.07
28.0,94.69,73.65,94.25,70.36,77.58
22.4,76.49,89.12,87.76,79.03,81.58
23.2,83.47,100.0,66.16,64.71,85.89
26.5,91.58,100.0,96.91,70.02,97.48
11.9,57.52,64.12,53.83,56.33,64.42
25.2,51.93,100.0,98.06,71.08,91.99
9.9,93.94,43.18,62.29,69.78,54.47
13.6,65.75,45.74,50.45,100.0,56.05
13.4,56.45,93.45,71.69,83.79,81.81
29.5,73.42,60.82,67.95,93.45,68.9
26.4,79.92,51.57,76.95,56.89,65.14
22.5,51.55,60.98,89.84,60.72,70.28
23.2,63.74,72.53,92.12,96.26,80.89
19.1,51.64,89.56,70.06,85.38,80.35
28.7,71.02,86.07,71.49,63.84,81.62
17.4,94.76,59.48,57.41,73.68,60.36
14.5,99.13,74.55,52.38,80.07,73.69
9.1,81.85,98.3,82.06,97.1,91.14
24.7,58.08,96.31,53.22,56.21,78.82
23.4,95.29,66.41,86.69,85.04,79.27
14.6,75.81,100.0,76.95,90.47,87.2
5.6,57.69,84.2,59.93,100.0,78.55
26.0,96.09,51.55,76.98,94.98,69.03
5.3,87.87,43.7,59.15,67.36,51.23
22.6,86.59,56.88,71.94,89.8,68.26
29.3,85.46,92.46,89.98,93.56,89.23
15.9,60.02,55.79,73.1,90.88,60.49
10.9,60.55,73.96,57.43,94.46,70.05
22.6,84.41,52.38,86.19,100.0,68.51
25.4,60.99,100.0,59.34,58.48,86.17
18.7,71.93,66.25,86.93,60.46,71.91
29.2,89.1,100.0,73.97,94.26,93.62
6.3,89.2,98.58,72.69,66.98,83.73
17.6,72.66,45.65,92.57,58.48,60.52
23.0,89.61,74.75,85.43,75.19,77.36
26.6,91.93,49.46,51.65,94.09,59.55
9.5,82.74,97.37,64.81,60.22,81.9
25.0,61.42,78.6,93.55,89.2,83.48
18.8,63.7,50.14,50.92,53.24,54.1
14.9,65.74,51.09,77.26,60.13,60.29
8.3,55.84,65.5,86.39,72.72,71.43
26.6,63.66,100.0,81.09,59.05,88.59
8.9,60.48,84.24,88.03,97.58,80.91
12.7,72.77,95.87,86.28,98.38,91.58
12.3,95.42,65.68,84.6,92.86,74.9
26.8,55.22,50.63,91.08,67.58,66.29
21.8,86.01,100.0,82.28,81.1,93.41
24.9,84.36,48.5,70.12,63.42,61.84
11.3,54.79,100.0,73.6,68.48,86.15
20.6,96.13,68.3,85.84,80.95,80.68
19.3,78.42,46.4,93.82,92.38,63.9
25.8,68.19,89.09,63.61,58.55,79.25
27.7,87.83,100.0,67.1,68.86,90.91
5.3,62.87,99.53,96.54,100.0,93.21
21.9,84.68,56.23,78.93,76.2,69.09
6.3,51.99,52.76,58.95,100.0,60.78
18.7,91.97,79.54,83.18,100.0,85.8
12.2,72.41,81.9,99.54,82.3,81.92
12.7,81.83,88.18,91.17,69.87,87.22
13.8,61.06,55.0,87.29,94.78,70.4
20.5,83.85,100.0,60.4,61.59,83.38
13.4,88.61,82.34,93.81,68.23,83.51
23.3,73.66,97.81,76.29,93.82,90.93
15.1,80.89,76.93,94.46,77.35,79.37
6.7,72.82,66.87,66.49,64.07,63.04
24.6,94.7,100.0,53.1,85.75,86.09
12.1,74.89,78.56,73.8,91.07,79.42
15.8,92.09,96.75,63.49,60.06,85.4
22.1,90.07,100.0,85.76,69.0,91.45
13.3,70.53,84.51,97.86,66.93,84.87
6.4,61.5,74.86,84.55,74.06,76.6
14.3,70.3,44.5,94.35,93.83,64.63
28.6,91.31,50.98,72.65,90.05,65.22
21.0,61.38,58.35,88.58,88.44,71.64
21.8,76.22,57.7,92.15,55.84,69.36
20.8,90.3,61.53,85.54,62.24,71.59
10.0,67.67,61.3,75.39,65.68,67.43
15.5,82.11,66.25,81.29,68.48,68.9
23.8,62.28,72.37,85.03,62.42,74.4
7.5,55.46,48.18,62.65,74.28,52.79
11.9,89.72,46.11,90.48,59.19,62.58
11.9,54.95,84.01,97.52,93.35,84.53
15.8,63.57,76.98,73.26,93.79,78.4
29.5,92.76,75.5,85.05,83.81,78.83
6.7,67.32,80.08,86.85,59.7,79.44
18.0,98.65,95.06,83.11,99.49,89.39
9.5,98.99,68.51,77.36,100.0,76.41
29.3,63.41,87.26,94.08,65.76,86.61
7.8,52.05,99.55,72.45,89.58,86.82
15.1,85.25,94.91,53.06,95.28,83.74
23.4,72.55,72.58,92.23,82.52,78.18
22.6,55.04,85.46,83.7,71.19,84.93
15.6,85.38,55.3,92.46,79.48,69.1
13.7,51.56,77.74,56.93,79.03,70.04
14.9,93.51,100.0,51.54,73.12,83.91
11.6,56.93,74.58,96.72,100.0,80.72
10.1,56.37,98.69,57.39,90.63,86.19
17.1,58.78,69.57,90.48,67.5,73.03
11.7,98.01,100.0,91.16,84.75,92.12
12.2,84.66,78.41,85.44,89.56,80.57
21.4,90.07,48.96,56.56,60.4,59.59
29.2,69.88,83.97,83.37,72.92,81.04
20.1,66.82,62.5,94.45,100.0,76.42
6.9,61.72,44.02,71.28,82.64,55.97
6.9,74.03,91.32,70.68,65.09,80.01
28.8,77.59,65.18,72.14,60.47,74.08
12.4,81.59,91.51,54.11,79.16,79.93
7.3,62.86,59.48,94.6,83.06,71.14
20.0,97.43,57.66,93.46,72.33,72.38
20.6,58.49,100.0,99.9,87.51,92.73
21.2,98.28,68.06,79.26,58.19,69.14
11.7,50.74,79.59,87.56,62.51,78.68
5.4,74.06,78.22,60.13,80.92,71.01
29.1,66.67,82.36,83.38,58.09,77.89
11.3,72.46,98.27,82.49,99.0,92.81
21.9,78.53,87.04,95.06,62.81,83.62
22.7,71.78,71.03,91.54,89.19,77.52
20.3,70.74,97.83,96.92,75.38,96.06
12.8,86.64,54.7,93.44,75.6,65.01
11.8,84.29,76.19,93.43,93.85,78.91
19.9,91.66,100.0,53.19,78.16,85.4
26.7,62.5,85.53,92.3,91.82,86.97
28.7,80.48,97.63,80.37,80.08,89.77
7.6,79.26,81.49,69.02,83.79,75.22
8.9,68.49,93.03,52.83,91.21,83.81
28.6,74.3,100.0,83.88,85.4,94.16
23.4,65.69,63.4,66.41,84.76,70.55
27.1,57.09,58.31,73.39,93.86,69.06
10.1,60.69,72.07,84.09,100.0,77.16
19.7,55.28,88.02,95.59,74.58,87.78
22.5,84.15,60.38,91.27,84.34,71.35
22.0,83.04,46.85,72.53,58.66,60.01
15.2,97.53,65.14,69.39,72.1,70.86
5.4,86.48,99.75,61.99,74.32,87.59
19.6,52.6,87.58,68.62,95.88,86.4
11.3,94.21,67.47,55.55,79.0,68.21
16.3,93.13,56.44,98.56,92.46,74.82
28.9,72.17,70.04,78.7,55.67,68.48
15.0,79.29,54.69,56.39,76.6,64.06
26.0,98.8,54.18,67.64,99.13,66.81
9.7,76.62,97.31,77.35,65.86,85.31
21.8,95.27,100.0,76.64,56.18,89.72
29.4,54.15,58.67,51.78,74.78,63.3
7.5,59.55,45.52,97.54,91.07,63.96
5.2,72.04,61.34,63.77,76.55,67.1
15.8,79.24,72.44,50.81,76.05,68.91
7.3,90.81,54.48,53.82,86.72,58.78
23.7,99.41,65.2,79.01,67.46,75.87
27.9,69.44,60.42,56.89,91.0,68.61
15.9,52.37,91.23,52.09,60.79,80.74
11.5,90.06,86.2,68.98,73.93,81.58
15.9,80.22,82.87,81.14,87.67,79.85
23.1,59.93,70.16,55.59,94.76,72.96
5.2,74.74,96.1,65.67,93.52,83.14
19.7,87.12,100.0,70.89,90.33,90.74
20.3,88.52,56.51,57.97,71.43,63.04
20.9,74.98,59.65,75.3,60.64,63.53
11.1,65.26,74.87,54.26,64.1,67.4
22.9,98.69,52.35,52.33,96.38,67.53
7.3,83.17,68.38,75.99,97.43,73.75
10.0,70.41,77.91,62.39,100.0,75.64
26.9,64.02,79.39,54.77,57.09,76.71
23.5,86.56,66.9,71.2,81.11,72.02
5.3,62.11,74.14,95.76,88.18,77.78
11.2,58.59,100.0,86.21,90.7,92.89
10.4,76.49,55.48,90.78,87.64,67.71
11.8,64.5,82.83,93.6,94.12,82.62
11.2,81.45,45.96,98.63,73.89,59.56
6.6,55.9,45.96,88.16,64.26,57.1
16.5,82.75,78.06,80.42,65.06,75.65
23.3,64.16,53.29,68.27,54.7,61.42
20.2,50.01,47.4,59.08,71.06,55.69
21.8,56.35,56.83,84.33,59.65,70.07
7.0,96.68,75.99,99.75,72.05,77.77
28.8,93.37,90.84,73.37,85.81,90.27
26.0,61.68,59.95,86.18,99.89,73.71
25.1,88.92,87.63,74.75,96.46,88.03
25.6,80.43,58.63,71.6,66.93,68.4
28.3,98.55,85.3,70.52,60.93,77.48
18.6,68.68,70.3,75.23,64.16,71.92
10.0,84.07,82.23,68.34,100.0,79.51
20.4,53.18,100.0,87.44,82.72,89.65
23.6,69.81,100.0,93.71,64.75,93.17
23.4,98.19,47.28,94.14,97.69,72.15
18.0,76.95,98.53,61.38,73.44,80.59
6.7,64.39,46.0,94.8,100.0,63.34
14.3,56.01,100.0,67.08,67.05,82.93
28.0,85.18,65.31,65.47,73.59,70.85
19.6,82.24,68.8,86.34,80.43,75.15
18.5,68.7,51.05,65.23,98.54,62.27
11.7,97.55,50.25,52.65,96.6,61.71
14.2,51.11,87.86,68.68,82.84,83.6
27.4,65.19,100.0,86.07,66.25,96.42
21.7,96.05,83.15,66.35,74.15,78.47
24.7,66.05,90.36,81.48,100.0,85.2
16.4,62.61,90.64,83.01,85.37,86.96
20.8,76.71,62.01,86.69,94.25,76.66
11.2,91.19,46.07,94.86,78.18,65.49
22.6,55.16,46.89,71.63,80.9,63.65
15.7,97.15,65.75,58.32,74.95,67.71
16.1,89.75,59.32,65.95,89.11,66.29
21.2,59.06,50.1,71.61,96.87,64.2
28.4,85.6,59.29,85.69,80.51,71.6
6.6,69.25,49.45,50.66,77.08,56.68
25.6,70.11,100.0,65.79,70.96,89.77
12.3,89.16,52.11,88.99,64.19,66.64
16.1,98.14,77.09,83.54,100.0,82.77
5.5,56.33,77.24,86.59,71.0,76.25
12.5,71.03,76.36,90.59,95.47,82.01
17.6,74.05,51.22,89.16,91.12,63.7
6.4,68.82,61.05,84.11,94.6,70.27
17.3,68.16,48.27,71.98,100.0,63.24
28.2,52.61,72.2,99.18,87.12,81.36
7.6,84.28,53.6,78.45,99.61,66.05
24.1,71.81,80.93,60.14,61.99,76.36
15.2,59.74,86.13,64.64,85.22,78.57
21.4,90.8,78.35,84.68,93.69,84.74
11.5,90.13,69.5,96.24,69.35,76.69
9.0,74.32,65.94,58.94,90.58,68.19
9.0,64.92,93.2,54.12,92.17,79.99
6.8,81.9,55.2,94.08,97.2,71.1
9.6,64.41,86.93,95.76,71.39,84.2
21.6,61.8,91.93,63.82,87.91,82.63
27.0,86.53,73.25,68.86,69.34,74.93
25.4,52.02,65.46,83.01,91.93,75.44
22.1,54.74,74.86,66.5,77.14,75.11
7.8,50.34,47.93,93.86,85.51,64.14
12.2,57.65,46.42,55.38,74.11,55.05
12.7,53.45,50.51,51.9,61.21,56.84
11.2,99.79,54.59,60.42,62.53,62.91
17.9,64.44,75.62,64.3,57.74,73.07
18.4,57.46,96.47,55.65,84.24,82.68
13.9,62.05,58.31,53.28,95.63,61.62
13.8,96.81,100.0,87.78,56.31,88.73
25.7,76.01,100.0,58.21,56.8,88.91
24.7,68.24,100.0,95.7,78.61,94.82
12.7,93.67,94.06,68.4,90.99,90.2
27.8,69.75,70.17,83.53,62.9,74.72
28.8,66.75,53.0,61.27,67.26,61.53
13.2,60.36,78.09,62.02,65.32,72.27
13.9,68.89,77.69,78.74,74.67,76.71
17.6,65.83,96.28,78.03,65.93,84.8
28.5,83.87,100.0,88.44,72.94,91.46
26.9,64.48,78.56,87.89,91.7,83.9
7.6,78.86,62.99,83.53,85.56,72.44
14.8,53.29,55.59,72.46,58.41,66.2
18.8,59.56,45.93,94.53,87.56,63.97
17.6,70.37,75.83,81.13,78.72,76.82
9.8,96.85,76.27,99.51,100.0,81.88
26.5,68.86,97.45,90.97,69.93,93.53
21.9,83.2,76.84,52.22,89.44,76.41
25.9,62.75,100.0,66.03,90.5,88.19
26.5,56.35,85.64,78.59,65.8,80.09
23.7,52.93,97.53,86.07,100.0,94.36
16.0,65.27,53.7,77.52,79.21,65.25
20.3,57.88,97.41,89.31,89.3,93.04
9.0,58.7,83.21,64.13,61.14,72.66
21.8,88.04,56.75,59.2,66.44,59.74
9.5,50.79,54.24,52.7,82.47,57.04
22.3,77.89,100.0,78.67,70.67,91.46
10.7,68.97,45.14,84.43,80.05,64.58
7.9,75.33,70.12,66.31,72.68,68.69
9.1,78.14,61.54,80.68,86.87,73.77
5.0,65.67,81.4,52.61,77.52,74.04
23.0,64.76,97.28,54.96,53.53,79.29
23.3,86.67,68.61,85.09,87.59,77.4
17.9,93.56,70.98,68.4,75.21,74.73
9.0,59.63,100.0,83.57,72.09,83.68
7.1,54.88,89.16,91.59,60.21,83.38
5.5,94.89,95.48,92.63,66.58,90.05
9.1,67.49,69.06,58.61,64.71,67.22
27.3,77.57,62.23,74.31,100.0,73.03
11.0,67.98,68.01,86.7,76.83,72.62
13.9,56.29,87.14,88.7,57.42,81.03
7.6,79.47,48.85,89.23,62.29,59.37
10.6,76.26,59.41,61.41,57.63,60.45
18.0,60.15,48.2,59.63,83.02,57.92
20.2,72.59,72.0,79.5,64.1,74.31
11.1,89.85,92.98,87.05,80.15,86.61
6.4,79.52,43.4,65.96,72.46,53.44
14.8,54.85,84.96,55.24,93.5,79.24
10.9,77.4,99.22,85.84,71.17,89.91
10.5,85.14,57.37,64.98,76.81,62.73
29.0,89.64,90.32,58.32,89.56,85.7
20.4,81.46,100.0,57.39,75.11,85.54
18.9,57.63,100.0,65.75,93.6,88.81
15.4,85.51,58.72,79.63,87.86,71.13
15.7,83.87,50.73,67.92,74.61,60.23
18.5,51.22,54.45,51.03,78.26,57.38
22.4,70.59,88.84,54.85,100.0,82.2
22.6,66.65,90.33,64.53,86.95,81.06
9.3,83.47,83.24,82.99,100.0,82.69
17.5,60.81,65.41,54.93,62.24,64.18
15.3,79.54,54.78,78.03,78.84,61.06
26.8,95.66,82.89,55.99,98.79,82.2
20.8,89.89,75.26,60.58,69.76,73.31
18.3,96.07,89.22,58.61,100.0,86.0
7.9,98.93,68.85,53.36,58.05,66.18
20.1,50.53,66.35,83.57,100.0,76.12
7.9,81.14,59.98,73.17,76.65,68.3
13.4,70.64,56.71,91.55,59.18,66.24
8.6,92.99,58.52,54.94,97.28,64.62
22.3,62.59,52.38,57.24,66.03,56.55
10.2,99.05,63.87,65.32,55.03,67.81
14.8,80.69,46.63,88.29,62.09,61.19
27.4,89.68,59.4,65.29,86.88,67.16
10.1,54.28,87.84,70.42,100.0,83.52
17.7,59.17,64.84,65.08,59.47,61.94
15.5,87.92,84.74,54.01,76.34,76.36
5.5,51.1,84.66,96.97,64.85,82.56
24.8,90.84,82.31,77.43,91.9,82.92
6.7,50.7,99.53,89.39,61.26,85.81
16.9,82.86,46.36,82.92,66.97,60.48
19.0,68.25,90.02,75.71,64.36,78.87
20.7,80.57,100.0,54.48,80.9,87.79
22.2,84.8,98.4,82.14,98.59,93.01
11.3,67.12,53.46,57.77,79.02,59.36
5.2,55.4,61.17,70.72,57.15,62.1
23.1,53.48,57.28,81.46,83.06,68.35
18.4,79.45,81.6,89.11,95.23,85.6
25.9,76.03,90.5,84.25,61.66,85.65
25.5,87.11,66.67,83.58,58.65,70.44
26.1,75.49,80.2,57.45,62.84,76.31
17.1,71.12,86.59,67.31,91.34,82.79
13.3,69.9,69.27,52.15,82.71,68.47
24.8,51.32,98.68,85.97,82.19,93.4
16.3,66.78,91.18,97.63,68.33,87.42
9.6,98.8,46.76,63.21,70.4,59.56
26.4,93.68,85.19,54.38,100.0,84.73
27.1,66.47,62.25,73.78,66.46,70.06
16.7,79.39,78.46,92.83,100.0,82.24
6.9,92.36,99.48,77.6,83.69,88.82
14.7,72.06,97.15,52.34,59.3,83.15
25.1,50.9,71.8,98.71,79.29,76.42
27.5,53.73,65.74,91.43,100.0,76.59
10.1,75.52,57.09,56.58,74.32,60.59
6.7,98.47,73.96,96.09,98.94,79.24
26.9,84.66,54.92,72.53,67.17,67.26
14.7,53.55,77.37,68.59,82.67,75.81
18.5,59.47,45.63,73.05,96.57,60.08
29.2,88.57,68.19,91.73,100.0,81.6
6.7,92.07,55.21,82.97,79.27,65.66
21.2,80.88,100.0,52.96,85.16,85.06
6.9,82.22,85.7,97.88,56.02,80.89
14.4,51.42,65.3,57.39,66.1,65.41
25.1,91.43,53.1,87.28,69.18,69.45
15.8,89.41,75.75,81.81,59.58,75.12
29.9,62.95,61.78,59.38,67.54,67.41
19.0,85.43,77.89,58.54,69.57,77.1
13.0,60.74,94.02,93.52,100.0,88.29
10.5,52.02,80.1,70.98,87.69,77.44
13.8,60.06,82.17,82.73,76.26,81.37
14.3,58.93,76.75,75.2,100.0,77.87
6.7,66.89,97.65,86.37,62.84,88.74
14.2,70.92,100.0,73.96,78.24,92.5
16.6,75.43,75.74,64.37,86.21,75.7
23.1,73.84,65.28,68.17,56.87,67.68
21.4,63.53,74.0,92.95,91.43,82.31
22.7,51.46,58.0,73.4,59.39,66.05
5.2,80.26,79.74,60.67,60.65,67.31
10.4,69.79,73.13,96.73,63.78,76.18
21.5,64.93,52.65,89.83,100.0,68.75
17.1,93.35,56.99,52.78,87.33,64.53
5.1,87.34,70.31,99.95,88.77,77.45
25.1,92.89,100.0,84.75,82.85,93.6
24.3,74.75,81.27,58.01,68.12,74.53
18.7,56.55,86.5,61.86,84.75,81.09
6.7,84.81,62.35,84.62,75.59,72.47
24.2,60.3,81.54,88.99,62.61,79.43
19.6,72.06,72.72,61.95,88.2,70.95
24.5,53.25,86.9,62.85,60.25,78.39
23.8,91.27,50.17,65.36,63.45,61.02
25.1,56.3,77.13,79.9,95.67,82.61
18.0,95.15,63.16,58.59,86.53,66.05
8.5,93.21,62.12,55.21,84.86,64.26
21.8,73.23,100.0,83.94,75.95,87.45
20.5,87.22,57.11,88.95,75.15,72.39
23.6,80.97,65.75,75.05,89.01,73.98
9.2,90.15,73.35,68.19,91.09,73.54
9.9,71.59,94.75,71.6,79.81,82.13
27.3,89.29,73.19,69.42,100.0,76.26
23.7,73.12,91.74,98.0,100.0,93.42
27.7,97.05,99.69,88.4,75.92,92.11
24.0,74.32,65.8,60.4,94.65,71.3
19.9,73.13,69.54,69.21,81.31,76.44
21.4,89.25,67.81,77.2,80.22,73.41
27.2,91.08,98.13,80.65,57.59,87.76
19.5,77.72,48.51,73.41,83.1,63.24
20.8,58.99,64.75,90.51,100.0,73.41
8.9,73.39,83.43,88.38,94.31,86.45
16.8,98.4,78.97,75.26,93.84,83.32
22.9,87.65,73.05,92.72,63.56,77.94
11.8,90.56,75.94,87.55,73.17,76.38
10.1,51.64,54.89,88.93,67.0,63.68
12.8,73.39,69.68,97.82,71.67,75.41
11.0,82.33,73.4,63.32,82.78,73.3
10.4,91.5,97.19,63.38,72.04,86.37
15.6,52.46,60.33,94.45,83.7,69.26
27.7,92.62,100.0,88.61,77.25,96.22
17.7,77.42,83.96,96.33,70.11,85.29
9.7,59.87,44.13,53.16,57.96,50.23
6.9,65.86,85.55,81.39,99.47,80.88
22.4,64.1,48.85,57.23,54.0,56.62
14.6,76.54,100.0,75.19,54.59,84.44
25.5,52.58,100.0,57.79,94.81,90.12
21.5,57.93,64.29,56.4,100.0,66.88
24.9,90.63,62.91,50.61,89.4,69.0
11.8,56.63,66.43,81.51,55.65,68.35
22.3,61.67,68.06,67.95,65.41,68.76
11.6,72.67,65.82,55.26,100.0,68.32
28.5,75.86,67.65,66.14,94.4,76.02
20.9,88.18,83.54,58.45,81.85,76.67
13.1,72.37,53.79,97.08,67.66,66.15
11.7,89.49,94.27,66.0,54.68,80.25
9.8,80.92,91.68,66.7,55.04,79.69
22.4,55.65,75.31,91.99,86.12,78.99
10.5,57.82,94.31,82.39,56.03,80.11
19.9,71.85,60.8,85.51,100.0,71.06
11.6,69.84,44.53,81.8,64.08,61.35
21.5,87.18,83.6,97.31,91.38,87.93
25.4,79.04,75.09,60.35,61.37,73.34
24.5,69.41,81.38,99.45,82.97,85.03
24.0,58.54,100.0,91.55,59.52,90.82
9.7,61.34,100.0,79.45,93.11,89.06
7.2,78.78,80.23,83.12,84.24,80.37
22.5,71.17,92.59,82.44,59.26,85.66
14.2,75.75,49.29,52.92,95.61,57.16
15.8,58.53,54.38,60.9,81.0,62.05
5.8,83.15,85.73,98.07,100.0,82.23
11.5,92.63,69.33,76.72,100.0,76.12
5.8,62.9,68.5,68.92,100.0,68.53
27.0,74.58,66.62,88.1,59.18,73.42
11.1,98.78,79.77,76.23,60.62,74.58
18.9,66.66,56.78,50.66,100.0,63.8
6.0,79.75,79.41,86.81,79.59,80.08
21.7,54.51,56.94,86.61,67.11,70.04
13.1,80.3,47.76,58.26,91.98,56.3
27.4,54.48,68.04,97.83,69.08,78.32
27.2,97.96,62.03,61.2,90.03,70.56
13.1,85.78,97.27,72.89,96.23,88.26
27.5,89.41,51.55,55.74,92.55,65.04
29.9,85.21,59.57,80.16,68.51,69.82
25.6,79.49,80.6,68.77,74.21,80.27
26.1,72.5,76.69,67.66,74.72,74.61
11.2,92.92,46.11,91.35,80.04,62.41
19.4,97.84,46.26,50.48,61.4,57.2
6.7,74.95,100.0,89.9,78.01,93.1
7.4,96.58,81.75,78.57,80.25,79.62
30.0,79.17,70.92,99.3,82.55,76.05
13.2,76.92,72.19,79.47,95.77,76.2
23.7,72.72,63.1,52.77,79.04,66.47
25.2,60.46,68.25,52.53,64.69,66.88
26.5,50.19,86.89,94.16,88.81,88.25
29.9,62.08,100.0,92.06,95.39,95.12
11.0,75.49,54.35,67.29,70.01,63.09
6.0,69.0,92.22,80.9,87.12,82.86
15.3,72.42,51.88,74.48,61.82,63.62
8.3,99.03,55.39,98.36,73.0,71.8
5.6,67.51,43.91,97.5,100.0,61.98
14.0,72.61,52.65,99.19,100.0,68.63
24.6,56.68,100.0,93.32,84.37,94.7
19.2,52.4,73.33,95.48,90.85,77.49
12.8,88.77,48.5,60.86,96.35,59.93
21.4,78.53,100.0,91.55,100.0,97.71
10.8,88.04,95.98,85.44,79.62,90.13
5.4,57.49,86.9,98.14,83.97,88.28
24.1,78.59,100.0,78.56,75.49,91.32
20.6,62.68,59.39,54.26,56.86,60.25
24.1,61.4,97.41,79.87,75.93,89.28
6.0,50.58,83.2,84.33,94.59,80.62
25.9,56.52,99.96,61.02,93.9,88.69
20.5,65.46,93.96,69.71,98.8,87.35
19.1,55.84,66.52,79.93,57.37,67.9
20.6,99.29,92.64,68.71,80.48,86.53
26.6,65.43,63.73,68.75,59.5,65.29
19.7,56.52,65.63,56.65,63.44,64.13
19.5,59.95,52.32,97.04,100.0,69.92
29.8,79.39,100.0,87.52,80.09,90.0
23.9,53.2,64.63,50.06,90.93,68.62
16.1,93.12,76.07,88.28,58.52,73.71
22.7,98.07,70.29,86.99,76.06,78.67
14.7,62.34,100.0,50.49,86.74,82.1
10.7,72.5,63.31,68.48,60.78,64.61
19.9,51.11,92.68,80.34,71.11,86.05
28.2,82.04,99.78,72.64,57.59,92.79
28.2,70.7,74.6,88.9,87.9,81.34
13.5,63.5,66.74,71.27,100.0,68.31
18.2,60.34,90.32,57.69,94.81,83.88
10.3,82.7,97.86,98.82,100.0,93.75
29.9,70.81,94.27,62.1,96.01,87.76
29.5,58.98,62.48,85.88,97.91,75.9
21.2,84.46,99.66,57.16,82.29,83.03
25.1,78.25,70.78,66.45,79.9,73.72
22.9,92.93,81.44,72.1,74.64,79.41
19.8,55.87,95.83,59.61,94.48,87.74
6.3,89.28,53.19,72.5,63.45,62.35
16.4,83.68,91.99,57.86,56.28,76.56
21.9,55.75,82.34,77.95,100.0,85.08
21.9,84.74,100.0,83.19,55.18,90.45
14.3,72.08,54.61,53.12,100.0,59.66
28.5,97.25,73.79,93.56,92.05,83.32
9.2,57.08,92.73,59.26,69.98,81.3
17.5,82.14,46.4,61.27,88.57,57.23
22.3,69.1,53.42,83.07,95.87,71.05
22.4,97.84,100.0,73.44,66.68,86.78
21.2,66.5,63.18,74.97,93.04,70.05
11.9,98.11,100.0,56.41,93.6,85.67
8.9,95.07,53.62,90.29,67.89,68.37
20.9,63.52,67.94,80.85,56.95,70.25
20.0,90.18,91.17,56.77,63.62,78.46
9.5,99.78,82.32,68.7,64.15,77.7
22.6,62.63,81.65,90.52,58.69,82.01
16.4,71.84,76.71,78.42,91.01,79.85
21.7,76.01,97.12,55.43,72.33,83.66
25.9,64.75,61.87,68.64,98.34,71.38
9.2,50.76,69.31,62.13,66.34,65.54
5.5,61.01,50.98,75.87,77.21,63.71
24.5,64.1,83.11,92.17,87.48,87.47
20.2,72.18,61.09,71.81,98.18,72.44
22.5,58.56,66.78,71.67,80.53,72.84
26.0,93.66,76.08,95.27,74.4,83.27
25.1,85.25,49.14,78.81,98.08,64.45
29.0,54.26,54.22,78.31,70.21,66.94
18.4,82.5,86.68,63.1,57.76,78.44
17.2,82.68,70.9,80.39,77.07,77.35
15.0,97.81,96.39,78.8,93.98,91.87
8.8,50.15,84.32,69.84,55.73,76.05
19.3,62.4,46.28,99.53,85.26,62.75
11.9,96.39,80.57,94.09,85.37,83.18
28.0,96.61,54.02,87.48,100.0,71.19
